"dailyTxns","dailyVolumeETH","dailyVolumeToken","dailyVolumeUSD","date","priceUSD","totalLiquidityETH","totalLiquidityToken","totalLiquidityUSD"
"721","1033172.064049589160453479483860728","1037982.62514129875595806","39263012.8150208598864069344165449",1620864000,"37.22272618459086410839361263839342","30356.95685136747555236868266109048","3035369.191210294758148772","112984716.2735638320553121548203871"
"720","960362.2617858988346121009232280712","964338.096393232510852344","39802745.50985217491888914863947116",1620777600,"36.36475772970994705196768176772962","30430.18728955199005147131080862737","3149468.254181425319612275","114529650.0407200786619286769217735"
"616","328707.938124912015401160823639538","332373.97150824177766578","12289625.14679450399768131733170887",1620691200,"38.65109513749674782504960910422338","30037.98874351496807374041076351979","3239265.59508116241659436","125201162.6911020259394520310910559"
"702","643190.3489796711780709738047286008","648238.842606796784101548","24639058.73669234713949553431715074",1620604800,"36.48985039056776693549834096947158","30597.86309299241480013267370984067","3315798.165619816730012743","120992978.9887861546606089986560079"
"957","494901.0091310471040511385318119908","496794.878763619966428252","19812277.82904442138819218169003701",1620518400,"39.50847559497751922074063956050215","32278.36154374642945733995314338531","3203156.206698684758633142","126551818.8192557528574399128119703"
"936","320381.2554159706670383187592353929","322500.730025095268949081","13029186.60194028125271455947128099",1620432000,"40.59701184455053679999660462995134","35946.56243472326787244988584321829","3458643.582033268779154725","140410594.4658833087993611810459512"
"1496","336514.0998462299127018742626397873","341666.661591585966503979","13646404.65040011621434959031160876",1620345600,"39.60096343866256462391973877242149","39504.55447578928345018227127118364","3472766.781520177480223054","137524910.3459824148701430075543182"
"2236","485907.806074262432061933537718691","492932.175562612819350378","20430409.28318946846193530943524067",1620259200,"40.31740791387159501954912834590588","40954.28473717493898300526624131191","3550643.407992929308732935","143152738.6367501386705604344869582"
"5595","1650468.614611143963199713494855944","1660229.28439358424279322","70935258.98837245467136533241973631",1620172800,"42.27524932223214924973305948861962","46850.84172083331062390365539248711","3897771.818714337152202532","164779275.4373188534086746978712826"
"6123","1219848.666645502789508177975193527","1231408.633699823661773493","52255254.63409989265776971111388299",1620086400,"43.23814316089459372075801554933721","49160.61816073097370465140102580482","3689432.891523474894862954","159524227.5462053015026653430060276"
"2592","1137578.123462774794732301131425912","1141550.043916081579404486","49162242.3925864894430994074467953",1620000000,"42.40337932168305849428414444291658","44618.51365168323734055772674469404","3604792.507003724016306734","152855384.0504397427650927612263502"
"2287","558754.8357588393900680704090401412","565290.697624967624596976","23501565.0658047398936030770348478",1619913600,"42.36657729153796846668091764630581","49450.77692780971210681454169212411","3439979.179028451788730138","145740143.7695902293196588124231593"
"1836","440419.5469699290150211422199286161","447772.352245190813587595","17908615.19515285047209783800626607",1619827200,"40.09266454793364930765028209919014","48749.95437637319523219642343681168","3577820.079144378530555707","143444340.2459969884461491767670094"
"1664","415452.2285222476034059300856248802","420879.61947880730149126","16954191.27051918282073650028400092",1619740800,"40.45078996839841167560820398732169","50456.05359006706748081162169489648","3456724.61374188880511468","139827241.3290662700647814324631906"
"1686","521347.2250578557402439833911989583","526785.132032338726170051","22190145.58180386694785208108803621",1619654400,"41.23872003506711676012081428205909","50998.13278462910606102993777842759","3410058.887139416363532541","140626463.7498349255333422290219992"
"1798","731071.520787506263446822932970929","740346.352353601590823564","30360290.88862323065022434662178237",1619568000,"42.60070281483109312503883128465691","51862.33863469725120341883230310403","3340095.740446695584273935","142290426.0118528888008367302388896"
"1887","852029.3333209518662098126455238163","860167.801183450646084708","33822847.55789685105063465301285096",1619481600,"39.641600797016862236079744236522","51082.04283388748449165113140587814","3423768.470654686392278903","135723662.9351060195921829800102588"
"1881","755424.5283788182817205893964445981","762995.397018830680646502","27544050.26874751613215763758990211",1619395200,"37.94092421071959424814519563819507","50809.09645977596125872463111052144","3389944.748037892026151015","128617636.7638325923145770797087739"
"1902","805501.4349772025453139513352080834","810501.362731017945725043","26617825.55924189565436739365451275",1619308800,"34.0928752025128933766163988678986","50554.8296384126217737848182315833","3424590.024040627641509266","116754120.3093877475006840327506698"
"1276","454044.6724845300461853467129468053","459151.112726155589387573","14300918.33861463121778254049835216",1619222400,"30.16173588355402270576650299726079","48521.16537897908734755802663992975","3561384.466040548219233359","107417537.6445070860151931319326417"
"1249","798698.067038852180685165390487565","807366.990370532119396462","25859881.55120281296702493139912343",1619136000,"32.79056252914657164608253148184334","48883.53109517502719565249068600856","3526731.878263845261519741","115643522.1777451529045322946586325"
"1711","1228858.623862980975113789405268263","1237508.369402314302364263","44722431.77788576507915010094196581",1619049600,"34.15494410183799131948688950625599","49225.63888566068116409724743682762","3462394.706343169592077705","118257897.6536507242491299207255089"
"1290","1034634.319445557294335558013545971","1039323.308477909354105135","34872642.61714037714747974023688465",1618963200,"33.48389621961812919758353194839182","49234.58891299494764038270506477181","3476796.516656280442401431","116416693.7404487086689308883414841"
"1091","1855212.542488464970254867357740198","1861029.538880264774551837","54317832.96304208707771003404204471",1618876800,"32.02862634812597606968712421046234","48201.17206723232502498662105447649","3507939.659532506683170559","112354488.6069389093660901480038564"
"995","539437.4373642212387341527234975899","544360.341960495124381173","17218164.233899756922000009157414",1618790400,"31.43022321197445181996904332919325","49720.49626521345776600443503951688","3419337.715752709141758209","107470547.6432304990636247686426624"
"1242","1067981.389750104897938112940029407","1072500.750080538273691068","33202187.71844036502033929107726948",1618704000,"31.79220264247960313953263859849892","49280.20704219797304788027679694919","3466314.209353461131403853","110201763.7662717032710744003771423"
"1004","305342.5675092829440537392957408094","308496.518387321359318041","11235151.69915210725840204794172662",1618617600,"34.67724632937142625888399146804124","50568.22631262846247816508036984713","3385724.947873826130445207","117407618.0209189006881643018392238"
"991","542226.5211273657407139572930632958","549411.569264243234582953","20098744.87712213167279192552371141",1618531200,"36.38054360097909240200452036463903","50384.94173903502969172499625059","3360548.386228881727743774","122258577.0883997586669509500722298"
"1453","826822.5143188201323056489698239961","835551.970538582586818359","31786895.4783633151485245779224391",1618444800,"37.80761085583323045147936901394433","50031.56439590875098469628383378764","3321267.683311120960949115","125569196.1186816205566469546826445"
"1188","830803.8241149722633230600665172354","836462.429866896236417589","29557646.46927726681591128279320251",1618358400,"36.07891016951239061307924508459495","50263.67265272995930957923042435366","3376432.247400071799196556","121817995.7473920264366286064026866"
"1442","855985.9673995816497847870732483377","860661.194333786224827887","30408589.0653487755878612350268177",1618272000,"35.37510647283260976317928318424135","51783.0595674795823216986221876774","3362396.309721689494851702","118945127.4602642185632551257037717"
"2319","3255657.445114472021083670840200243","3266557.181649036816473007","117292357.1434728869764372034891975",1618185600,"36.88227137172188418941066713833545","54538.64416256451771782238458895937","3172401.53958671598107378","117005374.4831055645145553628558362"
"1054","319620.1726675474567500382761876129","327899.955777178767511734","9804510.013879475722432011625342228",1618099200,"29.91209896436114658072649549312139","49055.3215291458734119262150658998","3516709.80970658362449278","105192171.8568829849013527069703171"
"990","280833.8614848045461335532933639683","293586.531327724143286713","8772365.285442723362632017441415825",1618012800,"29.74102183131415313769409381135433","49266.60472031518156444876380724662","3536390.070841886460502298","105175854.3009511498078873813689385"
"984","210792.0450673912063109608677289136","226224.450116137049525079","6800903.999821750677461109280087385",1617926400,"29.50132009448947777494173905188729","49952.42410845009244991530177775717","3491589.81509906343186238","103006508.7738968002366861585768272"
"1299","297081.2802913247993289866012744406","327507.128535994506532673","9679490.428279956328843872752748163",1617840000,"30.25900711123634181166439701825873","50517.00053128547238976770979056502","3467011.898626650861444613","104908337.6952848394237502639448167"
"1003","512091.544427583367064647173629301","522102.647622906647070503","15321181.42350926483011943416264439",1617753600,"28.65250411604746121403134914609242","50530.48889622476628502650003467352","3476232.62876836324968154","99602769.70412401424290019530837202"
"975","420560.8805942626020292564431908833","429454.836847698401704676","13420325.07156387873220973299654176",1617667200,"31.17766973145371961093852427483393","50834.45738665259738269778709131285","3447059.790025709400518072","107471291.6779957743151467451617981"
"805","336841.2732957335119206927036275733","340297.004892443280197157","10417165.45777996770600386945288094",1617580800,"30.64318869103444911498533134804204","50500.05828615329176155732492858555","3457763.669634390324097297","105956904.5776103265823054526024752"
"890","387272.9552179632190043332355630702","392341.524758983746336481","11956144.03647894897330019092022576",1617494400,"30.85724240357017856067014608284324","50891.04661134556418134118600607528","3417006.346479250578515759","105439393.1278479444714750530014097"
"1027","743643.2210803903930077799467254205","748180.475242856154680776","23261200.0207530675083617693064641",1617408000,"29.56672386068612566194506973270059","49320.65134824775235331805926928124","3358409.650989973908223524","99297170.76188382521791812372739545"
"950","802841.673645770757063309092635814","808262.486013767668213058","23503146.12233618980641281879484782",1617321600,"30.08998213506147203482413568683381","48627.78232589823071875518193137622","3448544.198736809075670242","103766633.3319604636829007651574805"
"1032","945202.7765774722661175764572434803","949752.720855660478031215","27464552.10807071040855718559930189",1617235200,"28.57270774407670947602029529067891","48960.8460166621941162450317092577","3380043.256628981136141301","96576988.13399714999059641099070279"
"860","411902.0864623982771591579991242625","415288.254676450744335585","11596456.93490180291363667806657175",1617148800,"28.06730472488850232456774000040889","49078.04118390368811452219758441455","3354109.585848473656640821","94140815.82667868237510577775795763"
"989","561496.827282171289435377660388204","565502.973382184546031099","15948422.09691715665411025932278123",1617062400,"28.34809209291293444101788060477891","50413.51485724229212249787107180674","3266240.099275488889407719","92591675.13182664459451507685023944"
"992","411916.8606536918771297474329978091","419060.801465803773637624","11898006.62771250203424061370945216",1616976000,"28.95262945408558550334119316988652","52846.28263864190754133946400293826","3309592.217879099761883993","95821397.12837886229274816086908776"
"1005","316158.3510540089402463865640233646","323344.711071902532820996","9070913.672071608825201974362636195",1616889600,"27.74166057160010194937119042582352","53908.11732910306812965515910595736","3275993.787223948490535467","90881507.67983750564466373186849247"
"973","264354.7546566219611207688176332251","267649.473389997944352079","7661346.883285344245550676580168951",1616803200,"28.36510087341247263695585991918301","53899.29311277931660960938701872956","3263605.749655364570015144","92572506.30002334908361448494146666"
"1227","527287.1792281587568943583653994689","533206.223537746399126235","14865465.39100220029213684644670684",1616716800,"28.81628497172381275155509345739197","53664.72025126998369736694999099039","3158674.603815841556453947","91021267.51650410325121625997069594"
"1233","1007870.36959577126327815409119349","1014048.521657246429633296","27219488.20077191231467383387605638",1616630400,"26.66804682840496420067377973311005","56986.10374569508632766474721576981","3402540.116787394037506051","90739099.1700127200509546325696249"
"1824","1418564.246401779155460131726689323","1426697.724059735529489377","41503396.35663678756622790997482657",1616544000,"27.32250601698174688366509432811483","56414.27562124817913976583700235386","3272055.419734722403436293","89400753.89359968820348214047262549"
"2545","2346791.54175233383805567567441392","2354088.907269110250416745","79313659.01584841423889566198515845",1616457600,"30.91556319668912452778913512356023","53321.54569279962493522139722547041","2875824.090604075305786063","88907721.41563132084961420747098587"
"1569","1035090.181709501293237058363751682","1042126.074587083227551705","35383016.42786153990665527503489402",1616371200,"32.88106695307857305295631428844447","52176.1279007852238564009835116595","2671121.573559847056045096","87829327.30003392377911081637812674"
"1030","303389.9111404059554133685033302189","307573.744578541038115835","9924192.557039617486291681163192004",1616284800,"32.83827179286314979961759941340483","50321.6808029759847936017357271286","2731218.284480294282611588","89688488.3514013296355040759525983"
"1429","1733240.625069865296933486412339692","1735054.327551356508644427","57670551.16966816619626603602235057",1616198400,"32.20624046098052934271435023170183","48735.52299236844346230402717134709","2737609.881129389125703491","88168122.12000942937266790819662786"
"1243","750490.038561399730663331267223923","753130.411257931907352933","24291492.04565870679850364364513045",1616112000,"33.07880089461102807045798896368689","49208.71127701097872205683180876204","2689158.249534917976782086","88954130.3104662710309654417488409"
"852","399657.6672271204536357960028445567","401274.081559427427222593","12215397.52934819883592882046425554",1616025600,"30.16039316962016367539217922857896","47521.61648092444456164529039498921","2803339.7746635600400091","84549829.79188736500194026325110534"
"1014","575878.3510018518935669533219859213","577722.043072071970169931","17703883.81285362336130942557223383",1615939200,"31.41678944889686909447456601653127","47523.05810704689715606903776736552","2758354.342459680486462139","86658637.60250615103389703598861487"
"927","355815.4921458256317065607413463771","359130.41580541549076702","10426918.85888353562234394261378249",1615852800,"29.72572969444302705760038926515409","46629.33947845899887627879512329683","2818783.468942796288589204","83790395.46495800376936743998725483"
"982","316558.313675357617831263301532005","319429.61585156107786607","9650681.049891757437217828672155435",1615766400,"29.68352191364107946358740376978643","47372.67435197366867219571901171628","2851830.384760513497400246","84652369.72002617355051699996790802"
"1203","358189.9825478487161374338178386066","361396.396957748667610592","11651483.5770849002909140913089225",1615680000,"30.66185334035797090714603509209206","47234.50493951599601563165952035035","2858948.975465507668688262","87660674.19329007492419641502778948"
"1329","623871.3854357101792785953155867025","631037.450508080665892727","20365183.17119199011626263350696488",1615593600,"32.4783011864392445467435227849721","47569.10557327749071921019924061529","2825763.810111712738039692","91776008.10654831995634260524734498"
"1113","370222.8883690216957860944976882651","376469.073390052456818465","11514325.68679890325356417597518529",1615507200,"30.90707729931112617252999364225775","48762.2330607687391930785364837996","2789410.063517791630414486","86212512.45262074425967469517453201"
"1392","745349.8462486424204018159699981419","750877.940873529287280714","22987549.66622749666268413391951695",1615420800,"31.07489514669072111896074308347937","48135.25707987153248293696392202619","2824667.444005082269267276","87776244.64672881526619951248170981"
"1615","563205.1337125426508802538726984031","570595.077186767083630917","18131239.43486649904969561526197641",1615334400,"31.01663499383293991265482295280977","48490.90993520726969689756202168982","2815109.585622587230483853","87315226.48489608591658266392558005"
"1503","598097.141866160612117541451814457","601958.457563456104867357","20076090.81854276512718670421186894",1615248000,"33.03526987503344629501978808229952","48705.54644157047029786950815986307","2754888.764101309479344043","91008493.79778411131337703025092712"
"2123","1592108.757354264516879995770532657","1594115.621649234242639418","52574566.67503039731811382883651299",1615161600,"33.34412684917956907493341820226048","50341.54469793113114699090574573665","2768508.963361261520886688","92313514.05740853615860404594578626"
"2516","1934106.215322577992170486588436988","1942387.012450461755496117","60909928.87586536983182523476240568",1615075200,"34.34882212517151574362504024705708","50898.22048919228942303399421149697","2562882.154466192984994731","88031983.25153561180605342353443185"
"1560","634286.5688156661710262216761822289","639154.002891106728935638","18146075.93713273518736150985240293",1614988800,"28.39523833997091121398511569783279","52586.71071631361336760028712396857","3060213.200701282875741669","86895483.20503816451349017171891622"
"1480","1131454.830198286706402314670587002","1137175.875922991463215058","31171020.09594247585705843128220782",1614902400,"28.16715642405854520280033509414326","50781.38640275252072922415425970565","2757975.064895425169473419","77684315.0665624581600370726917242"
"2281","1958523.585066210464291561922559994","1963230.667428078963079365","54398541.21960655033150656398532961",1614816000,"28.12846348841728973292341508674466","49861.19022303138131156606256644672","2722622.194406452886361687","76583178.98811647013397215697542551"
"965","681466.3144518516052318977185363998","683658.54811416637369123","18119359.66027506198566905167986615",1614729600,"25.44566199217162112922917943355459","50195.08236234123068986138348863913","3110898.357203971175384274","79158868.08941422461791973165606662"
"1463","1237743.18814792754384399896796631","1240379.469366901447481472","32508797.29376534141142939074427714",1614643200,"25.57509875566385900768915980507438","52786.88877526764521251531520727608","3078495.066642641702387496","78732815.34820955451275888748162111"
"1326","1043866.529131664460912120879072276","1047714.926425226555992961","24893060.19145072372277634953139707",1614556800,"25.52262705653008557124697028737486","51299.97251859067808890017238305257","3150869.681633035558183577","80418471.78804765015581943161213602"
"1353","1440723.320218694369838390030281949","1443725.345323486983367733","31705429.6689937871617774148908246",1614470400,"22.24468959429056761920189566098174","50183.89712581171791656493920075883","3195695.667126384327303904","71087258.15304573501011257053944953"
"1249","1117560.662882820448932640687693099","1119479.442434118754388256","26760836.73288262116765582038438785",1614384000,"23.44401101907158923491054943519671","75786.2904325497786391843228053848","4723425.078159094646826676","110736029.5801208975227712172801544"
"1374","1746028.841149542520875832194396793","1747397.779336801917175161","40749617.16088937842475773630076938",1614297600,"22.94140698392138585961597503468967","85426.9880906997063293198996932729","5369847.545115555599335453","123191857.974107116364882141091705"
"1263","1097668.940897669558850297080845874","1099665.327461020711490461","27859699.21892378705511799661819086",1614211200,"23.50310839722107732965034332195109","85564.44656659331092411594666851154","5384995.085150435885116448","126564123.2047934399932957978326482"
"1505","1543282.756915780873606911682537625","1543164.810755926354941218","39817685.06195588309177387018739347",1614124800,"25.32221823863133183358619072556289","84630.22741861013922757477560999117","5422358.288263989102843943","137306139.9434721536191591338698823"
"1852","4166570.42420006945059980160439233","4169805.685938929295856659","92990277.51632273447687938762633786",1614038400,"24.55443874753670718835796503143825","84667.13909691035666967578926609399","5412536.643893936676423153","132901799.4912915670099578403648546"
"1733","2551007.623057891031290092559109227","2554254.389058037988578671","67819333.73593989237762572575721823",1613952000,"27.55370962327402064368821454242474","83576.36019813435781738776937794193","5393309.915623053937097214","148605695.3234021375619326013794927"
"2737","2906247.748988860927011943189048657","2904057.223403645569315179","87058531.96351136873760007947246086",1613865600,"28.80760544497449543936438722628453","81975.97878968812123738160978814673","5487799.956955644759843163","158090375.9209262336803853313734702"
"3800","6330241.62737930191136945842859036","6333874.699899010913862285","170448680.8661976195000758782258671",1613779200,"28.89258199555319910222593096063973","77485.55513407784366297224681414883","5136264.671972864966625826","148399948.1858391564686297708689463"
"1467","1516446.38250661981640211576422516","1518554.161275361268428821","30729082.44264515766154220074965687",1613692800,"19.95663994779254347236622141712255","70066.22933492240038079253013820336","6874516.895758397332388717","137192258.5036668205556515242288424"
"1111","915779.0003880498205076770213286985","922043.91555905276060962","19683969.84135444736978349516917941",1613606400,"21.13233072405587555772694233341926","74252.18099557037170566083884249403","6792217.576335308264372323","143535388.1728629691064868317702229"
"1233","1078930.611185713236406322303713945","1087918.237157069469903296","22252133.65365502590217248234283845",1613520000,"21.52511052668559937365047633184419","76850.71865674129765824754880138099","6586151.008503567210468016","141767628.40348111107679104728468"
"1295","1204706.979040722772889344363431837","1210490.814213308352449449","24846995.87606627612798667547387132",1613433600,"20.37955854233062659300147303788463","76431.23222312505990371101282168393","6668835.012086556559452832","135907913.5379621511738982086946638"
"1487","1943398.028979966238368236519975976","1952317.342123513285772643","38494092.17915062509364874975851695",1613347200,"20.0491319115650759912929324713783","76051.00169459110528075650061177654","6739981.701073028382458643","135130782.2063479181251903587823856"
"1478","770844.2086304130109422535653487824","779049.752336491850907213","16921950.91934285591923626890533722",1613260800,"20.98259326896147601819745030280483","77542.08559222270025357080249220554","6675766.629906783520852552","140074895.9538397128899122812891668"
"1534","898128.9414072746323533950170646022","908534.797716042772781814","20160219.48311365849258485124318466",1613174400,"21.84244365226532763089302407734264","79863.49492386493062917521539430699","6620817.480318751502220147","144614832.7457956345028620091489155"
"1903","1620746.284664289360804005498105733","1624390.627386707513645144","36591100.29457587165725596991847928",1613088000,"22.75202066918366119836301603491739","81497.43724918994437049639568943811","6591771.747052739265234209","149976127.035484816294075774199196"
"1431","949187.9718387362328391091668340021","952186.616416727141133557","19881561.75029243310332688781826074",1613001600,"21.51706864899315998828033679777549","80468.90057369642583253373389789687","6663131.951176609631406985","143371067.6107668498614229723534635"
"1718","2425418.326345569807110311279696175","2424431.634800973581723841","50852788.26302014640475748621412626",1612915200,"20.76310331782904324376403360678334","80184.7853977901404407736394567116","6743719.892894400549519666","140020552.8826654481954996150023515"
"1237","887995.8172909145765445021892254098","887172.428263534410339548","17094994.57557313118134445020471288",1612828800,"19.58021127296207626758860680454561","78499.37985389823861586670249206545","7097286.286335635776355875","138966364.9511481659038553673371565"
"1465","1298136.74953293998761994662719472","1293747.077673624096606948","24836867.72064946633947908941747693",1612742400,"19.33493323128288082210351096063648","80057.05951216764527736697802213809","7234793.309267488459647031","139884245.5768190071654129499711763"
"1665","1078783.263660562645885175471958046","1083004.17601192673054427","19894937.79181998513619161712782412",1612656000,"18.6484333295252846367500441849104","83692.37767689042269724385226126173","7268320.558665980774564695","135542791.355900512779307231630562"
"1786","1580209.971733165239108969952270205","1580749.439571996455855281","31524995.85697018923499685796063722",1612569600,"19.26106549795259333437025573138274","80905.7880602493540207874023663497","7049782.514820189308170217","135786322.7642726152749833577863979"
"1756","1780191.088215613958466599029177254","1783829.358155792108512169","37090421.44642815126217632374354233",1612483200,"21.219580619332855598588343780138","81832.86297432858102613256360522147","6627585.345425865926739581","140634581.5487731538076827486308084"
"2038","2523126.919107148701687197715092713","2525090.009205354207433841","52329908.57470831693935446371634418",1612396800,"20.02040391439159585027643851304961","83535.32130716172876227067449397852","6662022.717546624391841565","133376385.6921361759025513575411807"
"2075","1491496.864873891883360003444109811","1493701.023868640108695791","29342329.75544561955052103966604557",1612310400,"19.81157091949067847842580468775003","79496.66145337193467417984765113871","6676330.817022032886399769","132268601.4634131487612229746767403"
"2964","4134553.649826577387426085462791284","4142659.951001150440105818","78636210.63448313416194598975852939",1612224000,"19.06299287235932322571785503291181","84782.81616888507572135491080418212","6732718.945678556388393388","128345773.2730688979246061538510883"
"3459","4556702.801861806837557276380010739","4563556.85639483015846064","86740676.16272620980859029070407729",1612137600,"20.42677845345201664423216112773383","87211.20589446572420776466648307345","5852412.801869691769290607","119545939.7219385659420592959178061"
"4386","4389671.661533252215284981745435022","4399625.358863011387074935","83030617.98334243329619300706607351",1612051200,"17.60532608047256000625324388844437","81193.28840298034492506234687321165","6056704.879619040520367689","106630264.3788825110335928729019231"
"4135","4631316.805741703305184170965094859","4638475.283656611653404421","79086677.67488731298954988971120041",1611964800,"19.48039659825746566690464100469715","81336.96364160025684423503014440037","5750219.326974800886565425","112016553.0164342448762440121390846"
"3070","3699880.078588934706956842650901901","3701650.225338961885948556","54961018.57376065364352375488109081",1611878400,"15.6928640780010883249311638877853","72004.5848188381240267134295481789","6348206.998921262851505486","99621549.57308657946473140456338489"
"3546","3178263.961409297679643865894628664","3190630.366846065894589652","46200282.41150269378483215260156663",1611792000,"14.17148504638292971752549296938974","69533.92333107551576515083822538096","6541185.791006651395136468","92698316.62286325595994343869976087"
"3594","4239882.140819692777106573167893872","4252176.502653756158866351","60397057.2017794997460443875996244",1611705600,"14.78175793931720085100546451799446","72566.76058497839506836850778456906","6122773.205357842419061803","90505351.43893691338513073480611101"
"3698","5121379.856661088192708748594428119","5139135.846542433717229782","65566127.50911221641771790803471337",1611619200,"13.84127519407660630450870516446169","67068.35228575009600792683057544011","6599565.758519577193658811","91346405.82507438631808020929884668"
"2970","4906345.647477026069123491152141076","4913576.394266624319736367","58107185.97703961990742479882423189",1611532800,"11.39902580766353833961842062738679","60508.22102264119458147162584441614","7016594.919257311793178536","79982346.56653495814638662123541541"
"3108","4137298.852772957908832653165410907","4146519.183343797745026615","44426184.69481286769388322314786428",1611446400,"12.01948480989570877523216207158466","59792.97471977148311253991456987117","6937951.534154122625863425","83390603.07655810563756591633534593"
"1487","2068797.561518179039932793029524318","2073872.169363004457551819","19219185.43847205039985509259656282",1611360000,"9.269513073419010136534016224406694","55833.94856781990021997333483592247","7397421.118469819928566043","68570491.7672418720166485159885757"
"1308","2506823.934738858293023374079917696","2517605.185634578077516749","20697868.83515935210413738471288206",1611273600,"8.736467866562041879339339547552937","54850.53726380128215364622582422197","7752897.763826204726241856","67732942.18640834802905594504137591"
"1460","3294652.419467915936535005974003543","3307426.633600680590235203","26822780.43691870553687951950709581",1611187200,"7.573615695367571765666907583519923","53262.02624221282655706120936443986","7852574.259612803636661724","59472379.66164291883121069806537347"
"1592","2141073.042987539585977217267243442","2150770.642383848378466323","17913011.70790429729432991691800972",1611100800,"9.01671755623054063202014826413522","52844.57281773595288623176571803617","8084734.641196672745596471","72897768.77674325982790308929742586"
"1999","3028365.293288044766763915542403815","3023139.852347395050701305","27527367.28630636788346507245675909",1611014400,"8.68245305949502893865202599098008","50725.61843467142261526253554867446","8040800.455833983790020172","69813872.51854479586938127983847729"
"2522","3682304.585680271500163970531418098","3691904.270704947084852022","33683396.55709726629387113238463803",1610928000,"9.165559875071204576768559058258446","54463.306603654235258463259653964","7463228.660595553124374089","68404669.15003601135829872088674016"
"2688","3814720.651359134335780019584041292","3824522.565879194139052362","33160375.98796550503731105217828522",1610841600,"8.652831142898909357463778424758972","54440.54435945244190058873572523232","7738585.084424869231384633","66960670.02048449419052169491855178"
"2584","4343458.143386164648679185524107744","4351284.56825709947114504","36163782.72162968110332679716775888",1610755200,"8.406117543353256745846263896164615","53091.82059461197205998353512849062","7782614.967871601941353502","65421576.21458911568844927807148387"
"1897","4283235.498935600852610761061648684","4292106.514637190115414406","30273147.52951443393471330024922072",1610668800,"7.336670746969043991310519499772132","50999.74882054415532245949699221292","8132725.634065594867375057","59667130.2525743198172266300037268"
