"amount0","amount1","amountUSD","feeLiquidity","feeTo","id","liquidity","pair.id","pair.token0.decimals","pair.token0.id","pair.token0.name","pair.token0.symbol","pair.token1.decimals","pair.token1.id","pair.token1.name","pair.token1.symbol","sender","timestamp","to","transaction.id","transaction.timestamp"
"0.894559293539759274","3171.237161","6340.205118012502888607034396061931",NA,NA,"0x00c7189d1a74864bf9c6967652d19738efc63c49f8c3a2bc78988f98ce8aa5e0-0","0.000030236548626932",0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1630489955","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x00c7189d1a74864bf9c6967652d19738efc63c49f8c3a2bc78988f98ce8aa5e0,1630489955
"0.00282454","0.042591490302571101","284.1706997824947408977627281125967",NA,NA,"0x08bc2d4b2b2602ff4a89a61e8e701e5780b14d89a57d99c0524968b579c28757-0","0.000000092543110223",0xbb2b8038a1640196fbe3e38816f3e67cba72d940,8,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,WBTC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629725632","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x08bc2d4b2b2602ff4a89a61e8e701e5780b14d89a57d99c0524968b579c28757,1629725632
"948.528587064190232688","0.294682517142046784","1899.344191222392151820579457171449",NA,NA,"0x13b8c0279b1271e741eebd8fc8f34f33d39dce2dc7a6710fb248c440f4129b0a-0","10.999495570424975247",0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1628856669","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x13b8c0279b1271e741eebd8fc8f34f33d39dce2dc7a6710fb248c440f4129b0a,1628856669
"194.960644141598480793","0.059278843610316699","389.4218828327504921711668385652947",NA,NA,"0x21c4d6c73d76ecef585c7b5738aecd5ae840ec6da6702d0fa2c069591b33cb0e-0","2.231877290589853797",0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629528499","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x21c4d6c73d76ecef585c7b5738aecd5ae840ec6da6702d0fa2c069591b33cb0e,1629528499
"195.238617","0.05936422605680844","389.8616030778527625187926381093909",NA,NA,"0x318f85df84ee257f452a7ec6b1614fc31301ed9116b668a3657f5164a2f206c9-0","0.000001988273553478",0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD//C,USDC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629528435","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x318f85df84ee257f452a7ec6b1614fc31301ed9116b668a3657f5164a2f206c9,1629528435
"95.072508780138801759","0.029521029607667756","190.4319618677574308159936480318612",NA,NA,"0x3ac1d73d2b210490259a93f52f32761398c02e16b324cbc963395c4f1f921309-0","1.101318384615875034",0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629138166","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x3ac1d73d2b210490259a93f52f32761398c02e16b324cbc963395c4f1f921309,1629138166
"0.128390737142841782","428.706037","857.183470136778285239834994618545",NA,NA,"0x3d3f64e12882c2c333f30b945cc72b69fb4bd11b4fb36438da29f95e3f103048-0","0.000004233842072577",0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629725974","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x3d3f64e12882c2c333f30b945cc72b69fb4bd11b4fb36438da29f95e3f103048,1629725974
"0.110483235759964301","356.25","712.1483935359237314281463765746781",NA,NA,"0x409e8db7f2819f89f5af0278bf3a82b2498857a60c99008a40504450120a4c42-0","0.000003599045403567",0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1628856769","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x409e8db7f2819f89f5af0278bf3a82b2498857a60c99008a40504450120a4c42,1628856769
"0.00025639","0.003691001743345819","23.78113364815059449107536165932949",NA,NA,"0x416b61183c2dfdaef0e0780787a07733fef3282eb3ebfba9b70c37b6d19e1c6a-0","0.000000008211710883",0xbb2b8038a1640196fbe3e38816f3e67cba72d940,8,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,WBTC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629136934","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x416b61183c2dfdaef0e0780787a07733fef3282eb3ebfba9b70c37b6d19e1c6a,1629136934
"5927.670384949679043379","1.804854672049652774","11870.85322800185912456072830093465",NA,NA,"0x42bb45dd767cdd185e068399c9a7d6d2c4947e18be73a018cfaff5e65b4065a4-0","67.906408670136881862",0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629526716","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x42bb45dd767cdd185e068399c9a7d6d2c4947e18be73a018cfaff5e65b4065a4,1629526716
"950.930865","0.295094676088034028","1902.460674712319132522331279624531",NA,NA,"0x46e104ab68592ef4ecac83525505e1524e059dbb5f4f059c15ac373497a6e7c3-0","0.000009814559700676",0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD//C,USDC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1628856601","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x46e104ab68592ef4ecac83525505e1524e059dbb5f4f059c15ac373497a6e7c3,1628856601
"5939.007442","1.805","11874.56018640331177194255029118531",NA,NA,"0x479afaed7858823ee798271c281d0747985ad5f1a84e8ce97de53471868b5aa9-0","0.000060468335935807",0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD//C,USDC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629526546","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x479afaed7858823ee798271c281d0747985ad5f1a84e8ce97de53471868b5aa9,1629526546
"95.032698","0.029493215439145875","190.0513375281404549430071988820636",NA,NA,"0x498e3268714c538c507cb22436dbd6178982190c5813e22eb7d27c3991766730-0","0.000000979912297984",0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD//C,USDC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629137068","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x498e3268714c538c507cb22436dbd6178982190c5813e22eb7d27c3991766730,1629137068
"8455.406079358625516093","2.384867803130174979","16901.19829572305597085273889114137",NA,NA,"0x506c00cc955180a7be5be780cef11b7b9a2807e40cb272434229b65a1b70e23b-0","92.996862352165668767",0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1630489896","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x506c00cc955180a7be5be780cef11b7b9a2807e40cb272434229b65a1b70e23b,1630489896
"2.131276481992429309","8289.173492","16584.36448642121919598994975586912",NA,NA,"0x55092e4c4ce1ee283206a7bfc94bd521edc18195c619a625b2a5ebe25bb0cde2-0","0.000075253989974228",0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1631000049","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x55092e4c4ce1ee283206a7bfc94bd521edc18195c619a625b2a5ebe25bb0cde2,1631000049
"0.05257848","0.706325329301336658","5488.864250308688087112352141072243",NA,NA,"0x580b65e2377e4958641ad3e77965ef7607e4f7366b200d26f8d1b68fe2351a74-0","0.00000162434597926",0xbb2b8038a1640196fbe3e38816f3e67cba72d940,8,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,WBTC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1630999532","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x580b65e2377e4958641ad3e77965ef7607e4f7366b200d26f8d1b68fe2351a74,1630999532
"0.00257649","0.03684943354187772","237.5823002924393349647076635610684",NA,NA,"0x58a2648895c8ec5875d02d90f4874636efdee627508c3a738e894dce8e7adbe0-0","0.00000008226256625",0xbb2b8038a1640196fbe3e38816f3e67cba72d940,8,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,WBTC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1628856488","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x58a2648895c8ec5875d02d90f4874636efdee627508c3a738e894dce8e7adbe0,1628856488
"22067.472335118211880058","5.68265785763925853","44166.28387704313506571676840606003",NA,NA,"0x6f0534b6190c14810e888e03fd7ba90018bfbba06d19938471186567d2633bef-0","231.631185299608001238",0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1630999731","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x6f0534b6190c14810e888e03fd7ba90018bfbba06d19938471186567d2633bef,1630999731
"1143.93677098788493203","0.342375299047578093","2284.866381512845501968654206524353",NA,NA,"0x7035c752f192833a4bbc422435424b52f9aafa3830af50da7ae53d7b1b7272af-0","12.987945000097390313",0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629725911","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x7035c752f192833a4bbc422435424b52f9aafa3830af50da7ae53d7b1b7272af,1629725911
"0.02223012","0.298780526512340871","2117.311923977179422015944518480606",NA,NA,"0x7d7eba3b35183dee912b08a98f94a89b4f91c90e64b3cca3625285dba16ee6d2-0","0.000000687293112319",0xbb2b8038a1640196fbe3e38816f3e67cba72d940,8,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,WBTC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1630489685","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x7d7eba3b35183dee912b08a98f94a89b4f91c90e64b3cca3625285dba16ee6d2,1630489685
"0.011047777597566735","35.625","71.27826582485595734474667799379645",NA,NA,"0x954225cb48701b2044f3f8257ad4d026ca6eb07fefb1bf2ecb99d9b1eed70947-0","0.000000359469228388",0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629138325","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0x954225cb48701b2044f3f8257ad4d026ca6eb07fefb1bf2ecb99d9b1eed70947,1629138325
"1134.517399","0.340238266804246637","2270.725527862303193826968809179411",NA,NA,"0xae4b11e1b552390e726efa118f20ce794f4298e03d0e86b31304c8c36d06390b-0","0.000011464790418418",0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD//C,USDC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629725782","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0xae4b11e1b552390e726efa118f20ce794f4298e03d0e86b31304c8c36d06390b,1629725782
"0.022262562647101676","72.998793","146.2571486028471204316620592148629",NA,NA,"0xaf6b76bfdebf54e9208d450bc9589aa7f4173e1514685a9760ea35912fb093d2-0","0.000000728423976879",0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629528543","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0xaf6b76bfdebf54e9208d450bc9589aa7f4173e1514685a9760ea35912fb093d2,1629528543
"22066.86271","5.68211161450206272","44155.17359132961098500137920332893",NA,NA,"0xc3e21628e08b68b64a8557309418644e07d4960b3425f66cf536ad05c690329d-0","0.000205234172028017",0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD//C,USDC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1630999623","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0xc3e21628e08b68b64a8557309418644e07d4960b3425f66cf536ad05c690329d,1630999623
"0.676875","2227.450564","4452.271536099179669804189292211436",NA,NA,"0xc633d13c8a791db3ba47cf7b4fdecf8d0b47861768f77d9fef684885b95e2113-0","0.000022187141390261",0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629526816","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0xc633d13c8a791db3ba47cf7b4fdecf8d0b47861768f77d9fef684885b95e2113,1629526816
"0.00050021","0.007420757699435212","48.77916248373978877202167144431063",NA,NA,"0xecd576e454a0f2abb784220238ce14ec4e766d33968282f0d02e605f35f63580-0","0.000000016258549283",0xbb2b8038a1640196fbe3e38816f3e67cba72d940,8,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,WBTC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629528340","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0xecd576e454a0f2abb784220238ce14ec4e766d33968282f0d02e605f35f63580,1629528340
"0.01520992","0.225624885447132643","1484.373067922855769517420634323799",NA,NA,"0xf3df74f82a5e34e4f0a549973099db2a3ca868961e3bc4ee23922e06aad45007-0","0.000000494354641659",0xbb2b8038a1640196fbe3e38816f3e67cba72d940,8,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,WBTC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1629526362","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0xf3df74f82a5e34e4f0a549973099db2a3ca868961e3bc4ee23922e06aad45007,1629526362
"8461.746178","2.389202051185616853","16933.07561767183845048317495705302",NA,NA,"0xff653560b67d7452a445ce83981c6b90d268d68e940872ff844244ce487218e1-0","0.000082621475119723",0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD//C,USDC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1630489778","0xcd8aa390e6eabbd2169b3580c1f7ce854675fd03",0xff653560b67d7452a445ce83981c6b90d268d68e940872ff844244ce487218e1,1630489778
